temperature,vibration,pressure,rpm,failure
83.22544912103189,0.6431468482341681,100.23178431052409,2800.7910119660214,0
62.791563500289776,0.9788723801164902,115.04784901995265,3244.438836021359,0
77.08863595004756,0.9370189790072225,116.95655128946049,3008.6846817632822,0
55.403298761202244,0.36265693139934096,116.87071032809986,2732.8616956613846,0
61.71813951101569,0.8247769985622304,126.18556356977925,2773.6989397295674,0
76.96861235869123,0.57663363795178,139.8567641101484,3003.15695467213,0
82.3846657999541,0.5998191632275499,121.23529201841093,2919.107542415179,0
76.7136828118997,0.16154583367133424,117.83268210843538,2737.417404648352,0
73.8435171761176,0.4659228469223608,117.40778186995908,2661.192143754919,0
71.98896304410711,0.337435281932687,121.24384766907714,2830.656134414699,0
60.214780096325725,0.6656117629786619,111.71706239651601,3038.7618016662236,0
67.80155791605291,0.714216100080561,121.20198558746056,2998.7198494793724,0
70.39361229040213,0.08510272979673772,124.50812336331799,2899.7524084999845,0
85.57122226218915,0.4955930271991459,122.09686063574487,3040.3774388582965,0
78.43618289568461,0.7243723009588504,124.57541934004782,3208.0053439725375,0
57.36959844637266,0.462664207537311,124.33747609348535,3078.8253020868297,0
78.24083969394795,0.6458127290004729,102.28103317753556,2975.7382657220837,0
71.14917719583684,0.5702330935254168,126.36870158395404,3185.6144013321377,0
68.23077999694041,0.5683320463905253,113.28985154337546,2808.029939556741,0
81.11676288840867,0.4457370043863405,109.04160836996041,2955.01609208893,0
85.30999522495951,0.2566838391728581,108.95548172145004,2959.7824128799266,0
84.31280119116198,0.2756939705149945,124.3354161047253,2752.609348311431,0
66.60782476777362,0.6418705028910634,117.77425072775146,2916.0251675431286,0
71.90787624148786,0.5038916511037766,103.18031216014589,2585.0080638209392,0
78.31263431403563,0.47229755107855503,124.78037815192283,3382.4356095325907,0
84.75545127122359,0.41522199153552947,105.60391869201173,2812.5172423127374,0
70.2082576215471,0.43896223090384967,121.3982135851821,3317.2228262842623,0
73.14341023336183,0.7093823588976279,122.38498925673053,3007.6169011438983,0
63.93665025993972,0.4329511836263946,128.85577081695044,3112.9728264311916,0
63.037933759193294,0.23178705733968624,137.81684786466852,2902.240040329814,0
83.12525822394198,0.6487303551080347,106.35323674099459,3041.585938392335,0
88.56240028570824,0.45902466722705654,119.4752614393695,3130.0979279976873,0
74.27989878419666,0.5062791731065552,117.23664704955783,3132.9104828788363,0
85.03532897892023,0.8215156612799022,124.33749685960962,3154.954678014871,1
78.61636025047635,0.49588788852989857,122.15668770933618,2926.3334579921648,0
68.54880245394875,0.5578367346237451,116.4745375726338,2903.928065501729,0
78.61395605508415,0.2642153017403349,115.59097811389145,2681.1647349464793,0
90.38036566465969,0.456066109529808,108.83549144815953,3104.6438022353873,0
74.64173960890048,0.6219052090417203,129.8786158240651,3216.4757422646885,0
90.64643655814007,0.18892525323175152,124.59204181599529,3323.196335983586,0
48.80254895910255,0.5401690186231419,129.17768197795138,3061.0345269161016,0
83.21902504375224,0.5201582145289613,116.89603863524486,2846.704045418286,0
75.87047068238171,0.5082574911174879,113.4316453130557,2660.580771342109,0
72.00992649534132,0.7074317797316486,109.21684933370773,3208.33334661667,0
75.91760776535503,0.5668877029697043,123.5891758374066,2640.744686644493,0
55.124310853991076,0.7956143796712889,109.60206775471765,2931.8791844512466,0
72.80328112162488,0.3012820968811928,138.4866306896655,2955.1386344112707,0
78.57112571511746,0.5271849134436696,106.92357418906559,2986.1089724297963,0
89.77894044741517,0.5168933572779895,122.73660119212502,3007.160520007168,0
69.81729781726352,0.28614910124898396,135.66854707213787,3027.629511273515,0
66.91506397106812,0.6912590004182693,125.99089759263809,2516.9273475842942,0
69.98242956415463,0.9649346611705636,121.75673712491779,3002.9311819740255,0
84.15402117702074,0.4965987851032338,110.31516353038104,2554.0848851776245,0
78.28751109659684,0.6010042176547534,106.18230811432296,3146.443614618199,0
69.70239796232961,0.5169036951630654,127.70050108917586,2888.9749688392776,0
80.13267433113356,0.35728306601856485,135.06147240774948,2568.59265495533,0
75.9707754934804,0.13584794443959675,115.61150009521829,2837.159064522925,0
84.68644990532889,0.35884530338092696,108.60938492383649,2885.984932163069,0
67.97946906122648,0.22160832380965373,95.41830569450981,3238.139923511001,0
71.72337853402232,0.8408204156118235,110.19235156337463,3039.327548350049,0
71.07891846867842,0.4769780612153522,118.8634315750096,3068.888988870116,0
60.364850518678814,0.43081613419056586,135.99123240836735,3236.24432684412,0
77.96120277064576,0.6778307649575612,126.73133692232969,2980.771142415102,0
77.6105527217989,0.2756497794288224,123.05085404706753,3150.8375922064806,0
75.05113456642461,0.3466271923990895,115.9988033869887,3136.7722227863983,0
72.65412866624852,0.5136144538497243,114.16834282744044,2742.7061012861177,0
60.84629257949586,0.7057537982846961,134.05647597507965,3294.596715525966,0
70.79354677234642,0.6003370090337576,122.0073854075839,2715.939643985861,0
71.57285483473231,0.5496650285031764,98.97399308078978,3183.47332989557,0
66.9772273077838,0.5156235470472033,113.26460352102757,2696.5853926188734,0
73.3871428833399,0.580047171105355,111.41783968228373,3120.2473576303346,0
79.04050856814538,0.540330581025851,114.53735990822535,3372.3829756300347,0
93.8618590121053,0.29400554504461285,125.62910660285085,2957.404268689958,0
76.74577812831839,0.5092158443266303,118.9255511820575,2948.728871429371,0
77.57550390722764,0.2852622682164495,119.23134592996338,3122.08799986337,0
74.25554084233833,0.5162165085801648,133.13473161325237,2934.1207088074916,0
55.812287847009586,0.4038704117023517,113.03538910213311,3363.6557407485643,0
74.73486124550783,1.0078763245565723,138.6419952588735,3038.4384498917393,0
75.60230209941027,0.49202112324965763,113.28692408628913,2935.9660983558547,0
99.63242112485287,0.21915208674768222,120.89198196612571,2891.9428944208635,0
73.07639035218878,0.47316395786461507,117.18796404597234,2813.4103059653958,0
78.01547342333612,0.6038717491275776,121.23419133500961,2874.449002648502,0
74.65288230294756,0.8346727892305048,124.4459199507313,2929.8653212682807,0
63.31321962380468,0.3821095200122563,124.33835240088877,2902.472185300284,0
86.4282281451502,0.18351440519527196,112.4688266937942,2868.364945172579,0
82.51933032686775,0.6633674022861963,108.77085322552429,3419.7682460704877,0
82.91031947043047,0.22388025882006973,145.0317179090571,2793.980984702102,0
65.9061254520526,0.412768911698503,115.16015660399447,3029.326517529235,0
89.02794310936099,0.4484759028978012,126.99212438671987,3118.5042019521743,0
60.98148937207719,0.4860733093399784,103.92358689476804,3126.0215991167465,0
80.8685709380027,0.6378328914148671,117.20387280095323,2988.2785848435055,0
96.90455625809979,0.36327314354272244,118.72800616017557,2951.859485630538,0
65.09463674869312,0.4452541495666479,124.72815069927833,3090.3094982479015,0
69.33702270397228,0.4971459294101223,92.7754585900806,3053.3043299956403,0
75.99651365087641,0.5299195915037576,121.6614061307833,2948.2082330464973,0
69.965243458838,0.5195654349415846,108.50258544632106,2687.624285655114,0
59.493365689338674,0.587201155044516,123.24345711194924,2906.4152555333503,0
75.68562974806028,0.6687679019283475,109.63670803161837,2770.6899672585087,0
64.37696286273895,0.5785268231301937,111.44517304074418,2866.568089986735,0
79.73592430635182,0.5907171047018437,117.26372389606732,3006.644647703392,0
65.80575765766197,0.18355536665070443,109.47670530396805,3071.7472287993232,0
90.4993440501754,0.510045539833136,115.24465553264645,3356.090550258481,0
67.16746707663764,0.5959015096003217,108.06624231456685,2892.5187242192374,0
71.77938483794324,0.6457882389140901,101.66829548301273,3154.9251270550303,0
83.1351721736967,0.36152984515324116,130.17957052429358,3061.1920048875672,0
62.69135683566045,0.368192145022271,107.03951307176072,3259.199534127958,0
77.2745993460413,0.3851798649432803,118.21319112392017,3115.2457439191253,0
88.07142754282428,0.6072827799782687,127.52891081493784,2798.3037145427365,0
58.92516765438772,0.7067762109848417,113.85055897483957,2655.3907941417538,0
76.84633858532304,0.41850797854167965,111.74834100254462,3062.252339933501,0
77.59882794248423,0.6815924627254097,122.26238088667421,2894.309800419922,0
82.81822871777311,0.5246959618329189,131.17933822727153,2803.9372508098804,0
62.63049289121918,0.47514284456751277,108.30684734913531,2746.4844590933844,0
61.795433869157236,0.4577231540364062,118.49852167982561,3032.195099517431,0
80.21941565616898,0.6493222729204314,102.67505405032672,3301.541539862673,0
77.96984673233186,0.565115563357414,116.06798996317809,2918.265530858792,0
77.50492850345877,0.9551650855295275,120.34204684538075,3118.0540622150643,0
78.46448209496975,0.3295550714005352,111.45375358244934,2979.5467299564816,0
68.1997527842151,0.6036203404059952,115.43008166174769,2742.1235821793216,0
77.32253697161003,0.3941597980376974,105.9177323169255,3146.9622687020833,0
77.93072473298682,0.32614260260227124,120.77078611381494,2781.0615911945256,0
67.85648581973632,0.49782657259300556,130.5569424888315,3004.325326118713,0
93.65774511144757,0.5274704958814072,109.02856130229536,2931.695916998939,0
79.73832920911788,1.0836347110120186,113.77328233447616,3178.6154869131383,0
63.08696502797351,0.4631708368633596,125.02546246454182,2788.3698015058626,0
81.5655360863383,0.2739642541030633,132.12090719322737,3078.173981560392,0
65.25318329772679,0.5546021434988772,105.06810187791069,2832.0405185302598,0
82.87084603742451,0.08507199249072633,118.31215262584051,2897.778957534243,0
86.58595579007404,0.48160864347914684,122.83130822319525,2272.9599544919797,0
66.7931768164829,0.5032050564590321,118.97943609371153,3418.4197143235815,0
84.63376129244321,0.6589200765890423,95.23207933122913,3110.1113865652464,0
79.12780926936499,0.6947244498855694,125.01090009308771,2846.530502812367,0
83.2206015999449,0.3992860762184565,135.19336351090644,2775.0688623334013,0
93.96792982653947,0.4698771970740134,121.16661751169504,2900.870249424132,0
72.5461188399713,0.3467758338778658,109.68893946705737,3143.3759069638904,0
67.4626383564251,0.2743874890384612,114.86872753635717,2621.583014883015,0
66.10485570374476,0.5619789558761269,137.69913067655594,2971.6831161411324,0
66.84189715034562,0.24528289028068012,129.0996254086056,3354.1283744925345,0
74.22898290585896,0.4170746198856274,126.40026618384329,2773.2107328064394,0
78.41151974816644,0.3009652080201525,123.56412583534376,3016.077007752731,0
77.7669079933002,0.6099366372580519,113.38862887809027,3440.6619630515515,0
83.27183249036024,0.8602860198532976,117.99428819344232,3126.4303259381545,0
75.13001891877907,0.23968240343933372,119.22077264321484,3025.184764097091,0
89.53534077157317,0.12939630342048614,125.49574316064444,3101.3272909818006,0
72.35343166762044,0.47502262292998654,135.08918894266904,2919.8269329980594,0
102.20169166589619,0.5031395591915516,131.18338136793128,3259.926257060688,0
81.25667347765007,0.5437318613514596,105.8061564420396,2920.1339954199575,0
66.42842443583717,0.410735896953131,122.23994968901049,2608.1636782528044,0
64.29107501938887,0.45987214023491363,127.36763345167897,2921.739379211908,0
79.82472415243186,0.5735020821081205,126.18860330144635,2806.6530940246594,0
72.7653721467415,0.7080861785289678,113.7076623661258,2943.761197560514,0
82.14000494092092,0.10899024593634343,149.1410921576836,2948.183188183874,0
79.73237624573545,0.4262121121937076,107.22915437668881,3239.4846399609814,0
74.27171087343127,0.5427617587882126,109.1681155333395,3139.058545332877,0
66.53206281931595,0.3164047790778528,122.33595081261576,3052.6530975150795,0
59.851527753141355,0.84623392635346,141.16803054963853,2999.410917733481,0
70.53485047932979,0.37291802395425255,111.6380514929583,2788.228398228401,0
83.56398794323472,0.49174146259854346,117.34171634353008,2563.7649524668645,0
77.14093744130204,0.6112044193684582,130.7729367301569,3022.6320022785567,0
62.542612212880115,0.3817430422396211,119.82137845112267,3158.9282407147316,0
76.73180925851182,0.13068539043911653,116.65396145469704,2978.3332233510823,0
78.85317379728836,0.41426909461669337,125.6563290188672,2893.02913544266,0
66.16142563798867,0.7058881111854081,122.72517990229593,3092.9004330428425,0
76.53725105945527,0.4326209746429723,130.30438785636792,2983.3335598751305,0
75.58208718446,0.33071313970820426,132.91468889065362,3337.148838394792,0
63.57029702169377,0.6851344419005443,123.07003060005361,3246.545668413657,0
78.57787360348283,0.43384502079538945,122.91732725378309,3191.901611404666,0
80.60784526368235,0.39796783726995655,122.14110982286134,3151.546822841981,0
85.83051243175277,0.5298912179326619,124.89130556649287,2741.9665171097085,0
85.53802052034902,0.6541500419237575,120.55170637871464,3132.59874041052,0
61.22330632042909,0.9763427063465092,119.99391517677711,3075.265191529315,0
65.62174960084877,0.6654472215314846,131.96627120827242,3121.284945678233,0
80.1503526720866,0.7319679932776688,135.16116180355044,3098.5218973626106,0
80.1378595091221,0.39880676020242894,104.9244705536658,3090.552517569613,0
80.15047686306048,0.29482637880610474,120.1002115174057,3540.173293909919,0
113.52731490654722,0.5124662699238246,113.11305566554765,2984.762866009616,0
80.70890510693167,0.5214339830519192,116.89028533513928,3187.267476165866,0
86.35565640180599,0.28429745172708054,124.02516209735322,2905.8020379471996,0
84.54001763493203,0.4649410940191974,126.69438371542468,3158.1283167775346,0
81.51391251305797,0.5798635203438262,118.87873556388655,3187.863978046491,0
71.84730755359655,0.5720786790036161,100.86659665277197,3072.8852154270694,0
82.58969220493267,0.6008575706768545,110.3495441942382,3333.8493884752997,0
67.27174785462428,0.5581929460274886,128.96499670200166,2823.1447927279164,0
72.63181393259991,0.39859826814598887,92.59573577965068,2902.5558116663556,0
70.14636452170896,0.39721987467023134,131.87427151682,3042.476017204698,0
75.81874139386322,0.2602097204012248,125.21229990644541,3176.1613706968446,0
98.14658566673509,0.856955007837019,133.16176081530023,3035.8859042589866,1
56.32734807408252,0.5026900729238586,118.01430813119039,3257.1518073021134,0
81.86260190374513,0.4550293888410296,99.38594575977095,2867.662025806736,0
58.87284128810349,0.3142415837095083,124.30362641506498,2771.884302102289,0
70.28068134210567,1.0871315804655557,132.7465312403834,3061.625667307301,0
85.88950596967366,0.2853343935554209,129.2472180551342,2984.5639447772605,0
75.64280019095463,0.4142304148787853,113.37308516511965,3108.572744071644,0
64.22255222070694,0.5831673672572121,120.86761075462647,2994.5195418266994,0
67.84696290740033,0.6200425931488556,114.67163731220076,2931.9960418753085,0
81.79597748934675,0.6915864110431368,111.80733535810629,2985.012485655255,0
67.69633368282864,0.8615217015538527,129.5538857117985,3005.769778958637,0
77.16458589581976,0.6012315310921424,108.02467688734838,2939.003740030334,0
75.45571839903813,0.28879384000666647,111.06183569418387,2959.3735907353143,0
68.48399652394183,0.4486109749756437,108.95974366527615,2919.281332602618,0
96.43944089325325,0.561566474502777,105.09752476700953,3171.333023973881,0
81.33919022318011,0.9136452083011648,121.46414291842603,3038.8042009011597,0
54.74857413342393,0.22043890431514057,131.61503048481975,3451.3504944337533,0
76.86454314769428,0.7405153010450455,118.15123243754735,3032.1409102556922,0
68.38213535231613,0.5359828739092833,104.94252199435833,2889.8285059342675,0
83.52433334796224,0.6675661070458961,128.39944539742027,3534.135074972613,0
67.07479261567299,0.4796010566728136,136.85701754034972,3082.725275542867,0
73.85263558533102,0.33151347397473474,113.53757675853406,3198.024957378563,0
80.04987278980457,0.6501745558802664,115.21445733282282,3118.4205966404984,0
83.65755194170121,0.6308862054211243,125.15660630083394,3124.60220585955,0
62.997035929442234,0.6944113931479444,136.2187374778505,3107.1308102704947,0
71.65498764159051,0.49733907292427293,114.80165854274775,2779.583087044787,0
70.25054688839043,0.38003559533603015,106.67550219001795,3073.505809512282,0
68.46670767426288,0.18824260099523166,126.31418606272406,2735.027739229952,0
92.65454240281096,0.6638746536278812,127.990680731423,2965.1274327174933,0
79.04981710960955,0.5847778964887972,120.06131450435227,2854.8765086873427,0
62.391160456649544,0.30684347342720814,114.41866740342549,3071.494037169745,0
84.17861947054776,0.39228526534067515,129.94378730992045,3066.825249467647,0
96.22156197012633,0.4066482376097119,125.28036004547964,3096.2291781530375,0
85.32465260551147,0.20340311360351637,112.31564483096507,3057.4593145498175,0
59.80630034045987,0.3364635206789732,120.49094731305671,2878.6349316427204,0
70.15765927133748,0.2732339286387292,106.48292467975354,2947.7993021296643,0
87.66911149186623,0.41750419762241264,126.8589045643792,3184.079232250897,0
67.92330534381219,0.3522605003340874,117.37766430617144,3213.5713354588797,0
79.43819428146229,0.17459901582665022,115.64289167615263,2770.64338027469,0
82.74634053429337,0.9045180461138963,119.67125514847565,2693.8144734974708,0
65.73069528421917,0.7505081462058462,120.40307699330248,2854.6221233590577,0
74.404746439382,0.34419611569600284,128.9493006156556,3209.0415164064502,0
42.58732659930927,0.554484279330722,125.91090531325221,3242.976806036607,0
64.7561235866571,0.583493017964259,118.43590721207197,2815.057623919766,0
72.4743184860684,0.7382171709546954,127.63668149718995,3061.4618707472678,0
62.52216818035151,0.3362789946679843,124.00737253691614,3366.8862666280174,0
91.32411303931636,0.7184213567964852,115.73400363713964,3083.062295448067,1
60.69858622039367,0.390418939158613,118.75281841763514,3284.3006570466187,0
70.59955513303017,0.2328275191662773,118.51777111156879,3199.74531401662,0
76.30740577286092,0.6448273118628994,125.05261343174202,2817.9602587544177,0
89.41273289066116,0.7581516848244856,116.32977385278359,2962.003715300584,1
60.6413784882056,1.017581794706137,116.09590813578367,3006.9508956583695,0
86.63163752154959,0.2600549469819573,139.6875730943396,3020.826677604268,0
75.10233061019586,0.6397839370161578,129.39735481747104,3183.2657906877143,0
65.18491348952048,0.4180397512412934,112.3939933557486,3081.736952455082,0
79.6210347426327,0.6566717421048063,125.70940993942199,2412.759811244377,0
76.9905969557347,0.20590208975374985,121.18350065655177,2737.4319453814546,0
68.99783122841205,0.24744604486028715,123.91551175260093,2562.5238170047915,0
75.69802084990019,0.3448250353667032,121.37341324565105,3035.073048131067,0
71.14686403138239,0.5157928091336169,131.89642645485236,3048.0975298935523,0
76.13517345251248,0.37178374669232894,123.45620344651446,3056.6449917221435,0
81.62130674521046,0.631810868782684,119.37911301785712,2808.2143464570768,0
90.86016816145352,0.7053789236515828,130.42190576983018,3134.828801023998,1
62.62184501173151,0.6199155082490712,122.33285041087872,3143.252499293706,0
96.33033374656267,0.8237575279321736,121.21478579329057,2748.9701865589686,1
55.47912200477498,0.5831653258910686,123.14022602486115,2706.7923597102254,0
73.48214904964416,0.25662065793196653,119.06390976633634,2999.9736627546126,0
80.88317206484577,0.772675302707668,120.09226992995468,3358.356454722672,0
77.80991867735032,0.3789687528788005,114.13305411238127,3339.9485484397283,0
68.77300480179406,0.682083699937114,112.48832780376121,3112.6808720896106,0
72.91877749642725,0.8147468433110212,110.0142961351756,2854.0006656839846,0
70.06999065341168,0.5913376021460799,106.08016713202923,3177.368531897717,0
69.10635243055789,0.20076823736707006,111.20282638615444,2909.5151470381916,0
83.49602097021025,0.3163575666980417,118.25732965533075,2846.498592665238,0
78.57015485965047,0.7645488933770271,121.03117582445637,2571.206633675601,0
68.07090404739346,0.46617546287143674,117.28703436852359,3020.4764396695305,0
83.9959987543325,0.5159147069884331,96.44296509872642,2874.026530172525,0
78.07299520876609,0.6517648832327219,135.74586357762342,3019.2860759057007,0
83.1286211883896,0.6392645724160647,130.86480122890381,2540.1284607525877,0
81.29628841923612,0.5557599624770921,124.45759851217129,3033.9653345167376,0
66.71004989077927,0.4582663257559068,139.07490672553268,2513.7757672056746,0
69.3981895980303,0.43746631085352855,110.22635882516289,3217.5880506537105,0
82.47293605123262,0.6715797650582687,138.87625120626004,3104.378246827017,0
81.10370265433465,0.6107139062135587,110.34785923249453,2944.2670457150825,0
74.79098406035853,0.44853999987644205,122.38737925291356,3112.543972016416,0
76.17327383308782,0.7164224625986282,107.26162674865796,2804.3851474672897,0
87.77664895788425,0.47419317697404323,120.14694095544367,3014.4751031229785,0
69.0842861116417,0.32966756513312134,123.86166497998389,3158.9548076920673,0
80.47097381170038,0.34820586021933103,118.45309668865445,2381.142150181722,0
72.97807347566106,0.3042518327380468,127.13877444090137,2910.5551280644954,0
72.82318796772779,0.44551799667926256,120.99014449487257,2995.471173972725,0
85.9877685198719,0.7467448556672386,114.7758527162249,2960.7412764508467,1
83.2541634898803,0.3389809637938982,114.3318668219766,3291.420365245481,0
83.13509636000639,0.5376951522036206,128.10913772615697,2775.2197750154232,0
88.05478807154329,0.3686621308745174,113.46257970193032,2875.768151310954,0
75.21003841632759,0.4479381917457125,129.15402970484936,2616.8261947383103,0
81.81952971294965,0.19799175760294951,132.2271179283193,3302.057330254629,0
71.89733243406543,0.4558923541686925,103.3128613765387,2950.74197147824,0
78.24166352488442,0.4612589240390076,131.32926387301035,2912.3182223926588,0
73.69856945632316,0.6080575888071391,140.604226984447,2989.503463537857,0
75.96995964992718,0.5446561826510741,122.52003761201928,3127.247165686065,0
80.95157025436913,0.26032157500959097,125.99084185294822,3069.472680703225,0
66.81779316766527,0.7168396488087085,130.3700532436916,3529.5768427114176,0
95.9238727568546,0.542060608044399,117.24517684820978,3090.787177680755,0
64.93982618500299,0.5396787034354973,121.8228022353787,2906.950914166184,0
62.85811387212268,0.4981635293229722,106.85800470376891,2887.7286524952106,0
86.58110873500068,0.3964485105555561,121.38635028530452,2921.448209516638,0
82.91662693962935,0.5435604679497452,124.98111995644541,2699.6326150740324,0
81.24119817052156,0.5951176871857164,125.16163022926469,3007.9728414983174,0
81.2834550926428,0.150620861730889,130.65424723597582,3156.6936212417836,0
74.87753227153085,0.3922478325307809,112.25197821864471,2877.327279875353,0
66.02745628514168,0.4490106059192821,114.67393243326504,2838.5239887431776,0
75.75804558193727,0.5512341211388556,138.95507345991356,3303.189029258847,0
68.22838288487888,0.7386622011854251,118.4967162623629,2714.703368675767,0
84.7511973341775,0.3456518370806435,122.00033787312329,2586.43632470454,0
73.52942618497862,0.4004076306364316,119.32989958274779,2769.4196112705235,0
66.74502803207488,0.39749317787069,111.78319173694977,2691.9134565751406,0
71.78614158347007,0.3396944819790917,136.23529210891806,3077.2452128209165,0
79.12931454275625,0.4305627009775475,114.72298588079394,2927.859099910085,0
69.36275447196026,0.6541604439975942,108.7271447629307,2956.062590995232,0
66.77779604433569,0.28923290092713083,115.49259722697248,3230.5868353949545,0
77.43687211491913,0.5855628790305807,99.98293998274467,2861.7330277674446,0
77.44966571108722,0.15961955399633287,113.48712535016818,3155.0178823491283,0
69.9305682462887,0.3877324007115588,110.31871402147674,3302.2645598406407,0
70.28961694381677,0.4341021399564028,126.17428630927324,2908.867500397268,0
77.32049937357637,0.834971934582813,113.26585760440128,3147.4045711112626,0
60.51915658502676,0.44503953904946236,128.87803935578847,2951.636417494204,0
60.92536225623445,0.059751305309816316,133.98483993069323,3184.819625768158,0
67.81555778747564,0.10022221862774999,127.81175336287599,2685.7021624847453,0
72.86552848288153,0.5068059172693362,117.84611711139924,2670.8975509749307,0
78.10907565598005,0.6227541711579817,121.41114496705593,2921.746457018492,0
89.75356216949552,0.5750911715254505,104.7501505985594,2822.215038188046,0
83.5765962320202,0.5335140211601981,118.66220627478761,2896.658178114023,0
73.40061470036574,0.7324519195011334,111.39561531933167,2956.094683510572,0
74.80983792097311,0.39208175585257365,126.94326381149298,3144.0027063672505,0
64.97470635362191,0.6789821112053651,145.72752389244474,2918.467884286813,0
74.8148686400761,0.17359702299471652,124.9982163597381,2835.2277378753824,0
72.11341361079862,0.3190104334123868,100.08859851045334,2929.6973246482203,0
78.22718560338089,0.1385917210136367,116.38769807085627,2846.1709440386767,0
66.72769056447677,0.44503093986604153,121.22490925374454,2813.198899587457,0
80.19346514241172,0.4907477565467315,120.87357425260264,2677.396637284606,0
90.32738913002578,0.522820298445304,112.69186874391247,3013.8956232442156,0
73.91239851543142,0.5123766705774271,122.45291742636935,2886.258858680589,0
79.01711722098942,0.31448933383765443,107.57499163080612,3193.2557478469344,0
81.90143991711112,0.4619518311173569,110.55091277314934,2710.520781588212,0
70.98779528114164,0.20051066627885028,126.45797641603711,2891.583288990424,0
77.24092481810416,0.77264579502645,109.84336769120173,3362.58144413175,0
75.12592400781794,0.43927478542039977,125.38211605492258,2812.07809658043,0
75.97676098548831,0.40222277619126173,106.30536225343943,2952.6933495807752,0
67.26990216144533,0.8177880656888166,137.64825883791735,2756.8312034349265,0
75.24510174258943,0.2515506932901541,112.25730077595945,2730.3144974438037,0
79.9799829124545,0.2748825771936062,117.76333428196556,3309.4621966175355,0
89.51143607795042,0.28075593502628693,123.30613261090406,3034.2078985274293,0
84.59270826085206,0.4864257236601036,114.34650047498906,3026.735767647525,0
96.53182457511556,0.5863263259275194,121.43405961071305,2660.7367529767557,0
67.3265243711195,0.6479350936235667,125.75356724520125,3071.7482776216607,0
83.72320636720679,1.0143990634989937,129.60613232503485,3231.4843891987653,0
76.83342005738352,0.05011350915984725,127.91497435972957,3229.895412165706,0
96.89802933217672,0.6217471178248835,118.28189536197326,3133.666645921232,0
66.91701714644849,0.38857388548555377,118.53368225956397,2774.1028844809193,0
66.60278157819224,0.3827169702222453,143.49108558025034,3062.6246834385984,0
69.00607354555977,0.3760455743492245,129.4988906824929,3133.5169920953217,0
53.76104275690193,0.3182460658384053,110.78176343679786,2641.1112829822196,0
69.74244978319238,0.8369049669206904,120.99988163765552,2775.744081703643,0
67.40867338446301,0.6684594654027806,116.64856861221807,3177.6314643486885,0
76.50393786476208,0.504639195711475,118.64665766076891,3175.2091553343857,0
78.4175597577716,0.7702031504974001,107.70504842291912,2690.2833932757217,0
93.76170839215887,0.19749420694022485,115.88076765614046,3159.0042918538347,0
84.5042383818605,0.23385897373381476,138.11555773193913,3019.0606798307235,0
69.23096344337597,0.06440645356106245,125.79076300875504,3156.20179092143,0
66.01585328651642,0.3601170919753425,95.0883859184854,2873.0957353132117,0
79.91919171506505,0.5323397053409505,132.16723492497948,3129.0366992961804,0
61.797667929793576,0.5205717155864669,130.8962952290916,3168.7657548971247,0
